,ind,timestamp,latitude,longitude,country
8623,8623,2020-11-03 15:45:38,-22.7836,24.9049,United States Virgin Islands
8624,8624,2018-02-02 15:15:51,-39.2368,-125.951,Afghanistan
8625,8625,2021-08-10 07:26:59,-83.104,-171.302,Aruba
8626,8626,2021-05-29 02:27:03,-20.1616,-158.105,French Guiana
8627,8627,2022-02-02 03:06:08,-81.8896,-153.897,American Samoa
8628,8628,2018-04-18 20:37:40,-89.4739,-176.154,Argentina
8629,8629,2022-02-08 02:56:27,-87.4722,-165.441,Albania
8630,8630,2020-04-16 06:31:39,-77.3069,-68.8322,Russian Federation
8631,8631,2020-12-19 07:03:33,-84.7363,-179.087,Andorra
8632,8632,2018-11-21 03:59:02,-74.5856,-149.76,Christmas Island
8633,8633,2022-03-08 02:08:18,-49.8743,-167.402,American Samoa
8634,8634,2020-03-22 03:42:28,-83.104,-171.302,Aruba
8635,8635,2019-03-19 23:33:30,-87.7764,-151.645,Austria
8636,8636,2018-04-20 01:13:46,-83.104,-171.302,Aruba
8637,8637,2020-12-04 20:23:56,17.7523,90.2341,Costa Rica
8638,8638,2021-03-22 17:05:27,-77.0695,-69.8158,Anguilla
8639,8639,2020-12-25 03:43:38,-82.9272,-150.346,British Indian Ocean Territory (Chagos Archipelago)
8640,8640,2020-10-04 02:43:40,-64.718,-29.799,Montserrat
8641,8641,2018-02-03 18:51:28,-88.5255,-161.644,American Samoa
8642,8642,2019-06-16 18:41:01,14.8751,57.7599,Israel
8643,8643,2019-09-02 15:40:22,-83.104,-171.302,Aruba
8644,8644,2018-06-19 04:54:05,-88.2286,-178.919,American Samoa
8645,8645,2022-06-22 09:32:17,-69.636,-166.432,Armenia
8646,8646,2019-10-19 08:47:15,-72.136,-130.529,Antarctica (the territory South of 60 deg S)
8647,8647,2022-02-13 21:24:12,-87.7764,-151.645,Austria
8648,8648,2018-05-25 05:01:19,-84.7363,-179.087,Andorra
8649,8649,2021-05-22 10:25:31,-89.63,-179.022,Argentina
8650,8650,2020-10-18 07:24:08,-32.0953,160.399,Trinidad and Tobago
8651,8651,2018-10-14 11:18:35,-71.6036,-175.3,Argentina
8652,8652,2019-06-12 16:10:03,-33.5135,-63.2138,Ireland
8653,8653,2022-04-11 18:30:19,48.4569,-139.658,Seychelles
8654,8654,2020-08-12 16:07:51,-88.5228,-66.5601,Angola
8655,8655,2020-12-18 14:58:37,-88.5252,-172.436,American Samoa
8656,8656,2021-11-28 12:15:49,-73.8089,-92.5064,Nauru
8657,8657,2017-11-15 19:26:24,-3.50102,-56.251,Cameroon
8658,8658,2018-04-26 00:21:30,22.1505,-158.823,British Indian Ocean Territory (Chagos Archipelago)
8659,8659,2021-02-07 18:44:21,-87.4114,-67.5406,Belgium
8660,8660,2019-08-09 00:31:25,84.9987,55.7266,Kazakhstan
8661,8661,2019-04-21 12:35:57,-62.0169,-54.0208,Seychelles
8662,8662,2022-08-28 22:47:35,-73.7531,-155.285,Japan
8663,8663,2018-11-06 11:05:04,-84.7363,-179.087,Andorra
8664,8664,2021-07-28 06:32:59,-88.5252,-172.436,American Samoa
8665,8665,2019-08-31 13:54:16,-88.4642,-171.061,Antarctica (the territory South of 60 deg S)
8666,8666,2020-10-30 03:29:04,-65.1048,-137.175,Benin
8667,8667,2019-07-19 08:36:18,-88.5228,-66.5601,Angola
8668,8668,2018-12-25 23:42:00,-86.2283,-170.09,Croatia
8669,8669,2022-10-13 21:43:39,0.209602,94.7738,San Marino
8670,8670,2018-04-19 03:58:32,-75.154,-179.064,Albania
8671,8671,2022-10-03 19:04:53,-81.4468,39.6109,Oman
8672,8672,2022-08-09 15:11:57,-81.8896,-153.897,American Samoa
8673,8673,2019-07-26 20:34:40,-73.8268,-159.056,Andorra
8674,8674,2018-06-09 09:50:41,10.8278,-16.8195,Mayotte
8675,8675,2021-04-02 02:19:25,-89.5173,-179.689,Algeria
8676,8676,2021-08-11 03:33:56,50.6309,66.5768,Guam
8677,8677,2020-02-12 23:24:01,-84.3984,-144.933,Bouvet Island (Bouvetoya)
8678,8678,2022-03-22 06:08:01,-89.3669,-170.886,Azerbaijan
8679,8679,2022-10-17 04:33:29,-88.054,-162.366,Bermuda
8680,8680,2021-02-24 14:51:36,-63.5881,-165.33,Comoros
8681,8681,2019-10-25 14:08:25,-72.136,-130.529,Antarctica (the territory South of 60 deg S)
8682,8682,2018-07-23 19:36:20,0.66007,82.7371,Belgium
8683,8683,2018-12-16 23:08:59,-89.63,-179.022,Argentina
8684,8684,2022-02-27 16:31:50,-84.7363,-179.087,Andorra
8685,8685,2021-02-13 19:55:40,-40.5691,-60.0962,Cambodia
8686,8686,2020-12-11 01:28:26,-86.2283,-170.09,Croatia
8687,8687,2021-01-04 12:57:09,-88.0974,-172.052,Antigua and Barbuda
8688,8688,2018-12-08 10:43:26,-65.1048,-137.175,Benin
8689,8689,2020-03-16 11:36:43,-88.2286,-178.919,American Samoa
8690,8690,2018-03-17 02:18:53,-72.6991,-41.7817,Malawi
8691,8691,2020-08-14 20:34:57,-34.8248,112.338,Bosnia and Herzegovina
8692,8692,2019-01-03 17:23:01,-37.6822,-89.5699,Saint Lucia
8693,8693,2020-02-01 06:55:40,-89.5173,-179.689,Algeria
8694,8694,2020-05-18 01:18:40,-80.8644,-133.78,Botswana
8695,8695,2021-01-14 01:06:27,-84.3984,-144.933,Bouvet Island (Bouvetoya)
8696,8696,2018-01-28 08:40:00,-84.7363,-179.087,Andorra
8697,8697,2020-03-28 18:54:09,29.9585,175.6,Cameroon
8698,8698,2018-03-23 20:31:31,-83.104,-171.302,Aruba
8699,8699,2018-03-08 03:33:18,-66.2443,106.397,Mongolia
8700,8700,2019-03-15 15:32:15,-88.5255,-161.644,American Samoa
8701,8701,2021-11-08 23:12:17,-15.0615,-170.839,Indonesia
8702,8702,2018-12-29 07:06:21,2.74514,54.6636,Hong Kong
8703,8703,2018-08-28 18:51:28,37.0529,5.8032,British Indian Ocean Territory (Chagos Archipelago)
8704,8704,2019-03-17 03:17:39,-37.2495,-118.101,Ethiopia
8705,8705,2020-02-04 20:13:08,-75.2588,-107.089,Canada
8706,8706,2019-06-23 06:09:55,-33.5227,-12.5942,Martinique
8707,8707,2019-03-25 09:44:30,-88.5252,-172.436,American Samoa
8708,8708,2020-03-27 13:11:06,-75.154,-179.064,Albania
8709,8709,2021-01-07 13:17:54,-75.2201,-110.456,Anguilla
8710,8710,2018-10-16 16:37:49,-68.2139,-44.4492,Azerbaijan
8711,8711,2018-06-22 16:30:44,40.3379,-168.367,Nauru
8712,8712,2021-10-20 22:11:57,-89.4739,-176.154,Argentina
8713,8713,2022-07-24 22:48:39,28.1881,152.025,Brunei Darussalam
8714,8714,2018-09-10 20:15:42,-29.0721,-173.908,Armenia
8715,8715,2019-08-13 04:06:42,-49.8743,-167.402,American Samoa
8716,8716,2021-01-16 06:33:54,-83.104,-171.302,Aruba
8717,8717,2021-12-18 07:49:18,-84.7363,-179.087,Andorra
8718,8718,2018-11-25 06:10:42,-82.944,128.605,Saint Helena
8719,8719,2018-10-23 23:41:09,-83.104,-171.302,Aruba
8720,8720,2018-09-16 23:18:49,-89.63,-179.022,Argentina
8721,8721,2018-09-16 01:00:48,-88.2286,-178.919,American Samoa
8722,8722,2019-07-22 08:18:47,-37.5868,-50.0319,Bermuda
8723,8723,2021-02-07 07:22:36,-89.63,-179.022,Argentina
8724,8724,2021-06-23 21:38:51,-89.4739,-176.154,Argentina
8725,8725,2019-10-11 13:27:48,-87.7764,-151.645,Austria
8726,8726,2018-09-26 19:00:00,-89.4739,-176.154,Argentina
8727,8727,2022-08-22 19:42:29,-89.63,-179.022,Argentina
8728,8728,2021-06-15 04:34:25,-88.0974,-172.052,Antigua and Barbuda
8729,8729,2019-08-19 11:11:18,-89.63,-179.022,Argentina
8730,8730,2019-02-21 10:36:58,-2.01499,3.78198,Faroe Islands
8731,8731,2020-07-17 04:39:09,-83.104,-171.302,Aruba
8732,8732,2022-03-06 12:41:07,85.718,-25.2438,United States of America
8733,8733,2019-07-30 20:36:29,-38.635,2.25168,Moldova
8734,8734,2021-09-26 06:26:39,-77.0695,-69.8158,Anguilla
8735,8735,2017-11-14 00:23:52,-87.7764,-151.645,Austria
8736,8736,2022-03-26 10:26:35,-33.7659,-40.1199,Comoros
8737,8737,2018-01-02 20:38:32,-80.1607,23.7233,Maldives
8738,8738,2018-11-21 16:40:06,-87.7764,-151.645,Austria
8739,8739,2022-07-24 18:36:57,-84.7363,-179.087,Andorra
8740,8740,2020-12-10 20:40:35,-88.4642,-171.061,Antarctica (the territory South of 60 deg S)
8741,8741,2021-01-23 01:40:11,-78.312,-134.376,Belize
8742,8742,2021-01-10 14:48:47,-80.8644,-133.78,Botswana
8743,8743,2021-09-21 20:54:57,-88.8298,-170.188,Albania
8744,8744,2018-03-13 06:32:38,-86.7478,-167.233,Bosnia and Herzegovina
8745,8745,2020-10-28 03:45:33,31.6701,-59.7391,Tuvalu
8746,8746,2022-09-15 19:48:55,-88.4642,-171.061,Antarctica (the territory South of 60 deg S)
8747,8747,2018-02-18 16:19:51,-88.5252,-172.436,American Samoa
8748,8748,2019-09-09 18:30:32,-88.8298,-170.188,Albania
8749,8749,2021-12-06 18:40:26,28.7162,-74.0381,Benin
8750,8750,2022-08-07 20:05:23,-72.136,-130.529,Antarctica (the territory South of 60 deg S)
8751,8751,2020-04-04 03:14:38,-70.6233,-69.455,Guernsey
8752,8752,2018-04-10 12:06:59,-89.3669,-170.886,Azerbaijan
8753,8753,2019-04-20 15:09:29,-84.3984,-144.933,Bouvet Island (Bouvetoya)
8754,8754,2018-10-12 16:33:42,-89.9787,-173.293,Albania
8755,8755,2021-01-03 05:58:31,-69.636,-166.432,Armenia
8756,8756,2019-06-30 09:58:05,62.5848,-40.075,Liechtenstein
8757,8757,2022-06-25 20:39:09,-68.8926,-164.968,American Samoa
8758,8758,2021-11-27 23:08:16,-60.1223,-168.118,Grenada
8759,8759,2021-01-31 09:35:08,13.0697,-91.4079,Jamaica
8760,8760,2022-02-05 18:28:08,-87.7764,-151.645,Austria
8761,8761,2020-06-05 21:55:53,-73.8268,-159.056,Andorra
8762,8762,2020-03-16 01:19:05,-86.7478,-167.233,Bosnia and Herzegovina
8763,8763,2020-06-21 18:17:18,-65.1048,-137.175,Benin
8764,8764,2018-03-01 14:23:31,-88.054,-162.366,Bermuda
8765,8765,2021-08-06 15:44:44,33.4975,178.711,Slovenia
8766,8766,2021-09-19 17:48:25,-88.8298,-170.188,Albania
8767,8767,2021-09-02 14:49:07,-20.1616,-158.105,French Guiana
8768,8768,2019-09-18 02:30:25,-57.881,-168.46,Cuba
8769,8769,2020-09-05 02:13:41,-87.7764,-151.645,Austria
8770,8770,2019-03-14 03:39:31,37.7395,170.397,Saint Kitts and Nevis
8771,8771,2018-08-06 00:58:11,37.7044,5.25916,Costa Rica
8772,8772,2017-11-23 23:10:06,7.22679,-19.3225,Micronesia
8773,8773,2021-05-20 18:58:15,-83.104,-171.302,Aruba
8774,8774,2019-02-08 08:56:37,-37.3578,-157.77,Israel
8775,8775,2021-05-26 17:36:51,33.5679,164.156,Cocos (Keeling) Islands
8776,8776,2018-06-22 07:29:15,-40.6244,-168.118,Cote d'Ivoire
8777,8777,2018-06-17 06:35:51,-70.6524,-171.552,Benin
8778,8778,2019-07-17 05:26:09,-89.9787,-173.293,Albania
8779,8779,2022-02-20 01:22:13,-57.881,-168.46,Cuba
8780,8780,2022-04-03 14:47:38,-83.104,-171.302,Aruba
8781,8781,2022-10-03 15:03:17,55.1849,72.1429,Guyana
8782,8782,2019-07-25 16:01:44,-55.8421,77.3055,United States of America
8783,8783,2020-06-09 04:47:40,-88.5313,-174.647,Bahamas
8784,8784,2018-08-03 05:16:42,-84.3984,-144.933,Bouvet Island (Bouvetoya)
8785,8785,2022-06-05 00:37:23,27.042,130.758,Heard Island and McDonald Islands
8786,8786,2022-05-02 10:54:37,-88.5313,-174.647,Bahamas
8787,8787,2021-03-07 16:29:12,-88.8298,-170.188,Albania
8788,8788,2019-06-04 08:35:42,-67.917,-19.2712,Faroe Islands
8789,8789,2017-11-24 22:48:24,-67.917,-19.2712,Faroe Islands
8790,8790,2021-03-03 09:24:54,-84.8996,-90.2181,Iraq
8791,8791,2018-11-12 08:48:16,-89.712,-135.319,Comoros
8792,8792,2018-11-07 05:05:03,-81.8896,-153.897,American Samoa
8793,8793,2019-07-26 21:13:41,-75.2201,-110.456,Anguilla
8794,8794,2022-10-10 13:06:54,-84.7363,-179.087,Andorra
8795,8795,2020-12-31 20:02:40,-89.63,-179.022,Argentina
8796,8796,2020-11-13 04:46:19,-89.5044,-124.857,El Salvador
8797,8797,2022-10-01 22:03:38,47.8251,73.6118,Niue
8798,8798,2021-02-12 08:05:33,-89.4739,-176.154,Argentina
8799,8799,2021-08-02 11:58:41,-86.4901,-151.455,Austria
8800,8800,2018-11-15 20:03:48,25.4408,-29.4591,Myanmar
8801,8801,2019-07-04 16:56:55,-75.9835,-69.0313,Burkina Faso
8802,8802,2018-04-08 01:32:40,-77.9931,-175.682,Antarctica (the territory South of 60 deg S)
8803,8803,2019-12-18 19:39:46,17.4607,-134.401,Aruba
8804,8804,2020-10-10 18:48:38,-89.3669,-170.886,Azerbaijan
8805,8805,2021-07-10 06:43:21,15.83,39.6496,Solomon Islands
8806,8806,2022-03-01 17:45:57,-77.0695,-69.8158,Anguilla
8807,8807,2017-11-16 20:42:09,37.3099,20.7725,Mexico
8808,8808,2018-08-06 00:20:51,-87.7764,-151.645,Austria
8809,8809,2018-08-29 01:21:54,-57.881,-168.46,Cuba
8810,8810,2021-08-11 15:59:52,20.7288,-74.868,Burkina Faso
8811,8811,2021-11-26 14:05:37,60.1506,71.0915,Peru
8812,8812,2018-09-05 16:51:03,-89.5173,-179.689,Algeria
8813,8813,2022-09-08 01:30:24,-89.5173,-179.689,Algeria
8814,8814,2018-01-28 01:54:11,-74.5856,-149.76,Christmas Island
8815,8815,2020-01-13 19:17:13,-84.7363,-179.087,Andorra
8816,8816,2021-07-21 12:57:37,2.62342,-178.669,Taiwan
8817,8817,2021-05-27 11:07:24,-88.5255,-161.644,American Samoa
8818,8818,2020-11-12 14:24:07,-54.4034,-27.3528,Reunion
8819,8819,2019-11-26 04:48:45,-89.63,-179.022,Argentina
8820,8820,2018-03-16 06:23:01,-80.571,-105.632,Kyrgyz Republic
8821,8821,2019-11-10 16:55:27,-88.2286,-178.919,American Samoa
8822,8822,2020-02-12 09:12:14,-72.934,13.0178,Somalia
8823,8823,2018-01-07 20:05:45,34.9189,-107.506,Malaysia
8824,8824,2019-01-28 07:59:53,-69.0434,-156.04,British Virgin Islands
8825,8825,2019-11-29 03:08:55,-13.8591,94.2797,Finland
8826,8826,2018-01-10 04:28:20,-42.0773,-163.698,British Indian Ocean Territory (Chagos Archipelago)
8827,8827,2020-04-28 13:12:53,-75.154,-179.064,Albania
8828,8828,2019-12-02 17:29:39,-57.881,-168.46,Cuba
8829,8829,2018-01-11 21:49:37,15.9089,2.0361,Colombia
8830,8830,2018-03-25 00:29:56,-71.5025,-179.257,Aruba
8831,8831,2021-09-28 05:13:40,-42.0773,-163.698,British Indian Ocean Territory (Chagos Archipelago)
8832,8832,2021-04-19 23:50:09,59.6958,89.6333,Vanuatu
8833,8833,2019-11-26 14:47:06,-69.0434,-156.04,British Virgin Islands
8834,8834,2018-05-05 18:10:07,-83.104,-171.302,Aruba
8835,8835,2020-07-01 03:00:44,-81.8896,-153.897,American Samoa
8836,8836,2022-09-06 23:57:01,-75.0203,-108.272,Antarctica (the territory South of 60 deg S)
8837,8837,2021-06-03 13:48:52,-83.104,-171.302,Aruba
8838,8838,2019-07-06 14:39:03,22.5644,-178.538,American Samoa
8839,8839,2017-12-08 14:14:06,-1.0372,-128.349,Holy See (Vatican City State)
8840,8840,2022-06-06 04:02:46,-89.3669,-170.886,Azerbaijan
8841,8841,2020-02-28 00:22:35,-86.7478,-167.233,Bosnia and Herzegovina
8842,8842,2020-04-27 17:16:01,-75.5073,102.654,Mongolia
8843,8843,2020-10-12 16:19:20,-88.5255,-161.644,American Samoa
8844,8844,2022-06-12 05:12:58,73.233,72.0976,Jersey
8845,8845,2018-04-29 14:33:25,-81.8896,-153.897,American Samoa
8846,8846,2021-11-07 15:35:30,-78.8603,-70.6364,Bolivia
8847,8847,2018-07-15 23:20:59,-89.4739,-176.154,Argentina
8848,8848,2022-02-17 20:17:16,-88.5255,-161.644,American Samoa
8849,8849,2020-03-06 02:51:09,-84.7363,-179.087,Andorra
8850,8850,2021-09-02 08:54:18,-57.0342,-104.497,Dominican Republic
8851,8851,2018-08-23 15:21:00,-1.17493,65.3066,Lithuania
8852,8852,2018-10-11 19:22:46,-68.8926,-164.968,American Samoa
8853,8853,2021-05-22 09:46:13,-88.5228,-66.5601,Angola
8854,8854,2021-05-24 12:35:37,-89.4739,-176.154,Argentina
8855,8855,2018-03-01 17:10:36,46.4399,81.1961,Ukraine
8856,8856,2022-02-11 04:37:58,58.9262,-107.682,Burundi
8857,8857,2021-04-02 20:38:34,76.5285,-98.4946,Montserrat
8858,8858,2022-09-17 14:29:13,0.66007,82.7371,Belgium
8859,8859,2021-05-11 20:53:24,-83.9199,-162.946,Bahrain
8860,8860,2020-02-24 09:17:24,-68.8926,-164.968,American Samoa
8861,8861,2020-02-22 14:34:41,-71.5286,-122.063,Australia
8862,8862,2019-06-30 13:06:23,-47.8433,58.7154,Guernsey
8863,8863,2019-10-06 22:02:47,-89.5173,-179.689,Algeria
8864,8864,2018-02-17 11:48:09,-89.4739,-176.154,Argentina
8865,8865,2018-04-18 04:14:16,-72.4897,-158.32,India
8866,8866,2020-04-02 11:54:55,-70.6524,-171.552,Benin
8867,8867,2018-03-15 14:38:24,-12.1295,-29.9199,Afghanistan
8868,8868,2021-02-05 06:44:04,-81.8896,-153.897,American Samoa
8869,8869,2019-12-11 06:32:41,-84.3984,-144.933,Bouvet Island (Bouvetoya)
8870,8870,2021-03-07 22:10:12,-89.5173,-179.689,Algeria
8871,8871,2018-06-23 11:50:16,-88.5228,-66.5601,Angola
8872,8872,2022-05-08 02:57:10,-49.8743,-167.402,American Samoa
8873,8873,2019-03-06 08:05:36,-80.2967,-166.23,Bosnia and Herzegovina
8874,8874,2022-06-14 00:55:12,-86.3146,55.4967,Liberia
8875,8875,2020-11-28 03:11:49,-84.7363,-179.087,Andorra
8876,8876,2018-05-09 20:03:29,-89.63,-179.022,Argentina
8877,8877,2019-11-29 15:53:10,-60.1223,-168.118,Grenada
8878,8878,2020-09-29 03:27:20,-89.4584,-134.271,Andorra
8879,8879,2021-04-01 02:11:47,-70.6233,-69.455,Guernsey
8880,8880,2018-01-25 20:23:18,-84.3984,-144.933,Bouvet Island (Bouvetoya)
8881,8881,2018-11-20 22:30:11,-84.7363,-179.087,Andorra
8882,8882,2021-07-30 09:43:48,-69.0434,-156.04,British Virgin Islands
8883,8883,2018-10-17 19:52:54,-60.1223,-168.118,Grenada
8884,8884,2022-05-12 01:56:54,-37.2495,-118.101,Ethiopia
8885,8885,2018-04-13 20:44:35,-3.90347,-110.213,Iraq
8886,8886,2022-01-16 10:17:16,-88.2286,-178.919,American Samoa
8887,8887,2021-09-19 05:27:43,-28.0137,-160.708,Botswana
8888,8888,2019-11-28 09:48:30,-49.6438,-64.7355,Belgium
8889,8889,2022-10-09 05:28:20,-77.4233,-174.444,Iran
8890,8890,2021-11-24 11:00:15,-80.2967,-166.23,Bosnia and Herzegovina
8891,8891,2018-12-30 12:38:02,-89.63,-179.022,Argentina
8892,8892,2018-02-04 13:29:18,-88.054,-162.366,Bermuda
8893,8893,2018-07-21 05:06:37,0.0485475,-16.5635,Faroe Islands
8894,8894,2022-10-02 13:51:38,-89.3669,-170.886,Azerbaijan
8895,8895,2022-02-12 01:46:37,-87.7764,-151.645,Austria
8896,8896,2019-06-24 17:38:45,-57.881,-168.46,Cuba
8897,8897,2021-12-05 06:52:03,-71.5286,-122.063,Australia
8898,8898,2021-11-02 17:11:24,-84.3984,-144.933,Bouvet Island (Bouvetoya)
8899,8899,2022-10-06 23:38:25,-86.7478,-167.233,Bosnia and Herzegovina
8900,8900,2022-01-29 04:20:28,-89.5173,-179.689,Algeria
8901,8901,2022-01-26 17:29:39,-89.5173,-179.689,Algeria
8902,8902,2022-02-17 05:17:01,-60.4264,95.9268,Bangladesh
8903,8903,2022-02-13 12:08:29,-68.8926,-164.968,American Samoa
8904,8904,2020-12-14 23:44:35,-43.2109,-15.5012,Oman
8905,8905,2018-01-08 10:24:46,-78.1494,18.1319,Singapore
8906,8906,2018-11-02 02:57:38,-88.2286,-178.919,American Samoa
8907,8907,2018-12-21 12:11:04,-89.4739,-176.154,Argentina
8908,8908,2019-10-30 03:05:57,-88.054,-162.366,Bermuda
8909,8909,2021-02-19 15:28:14,-83.104,-171.302,Aruba
8910,8910,2019-09-27 21:04:17,-71.5286,-122.063,Australia
8911,8911,2019-09-02 00:52:24,15.9089,2.0361,Colombia
8912,8912,2022-06-25 05:00:11,-68.8926,-164.968,American Samoa
8913,8913,2019-05-01 23:57:59,-89.3669,-170.886,Azerbaijan
8914,8914,2019-11-28 07:59:56,88.5181,157.935,Namibia
8915,8915,2018-07-20 17:48:05,-69.636,-166.432,Armenia
8916,8916,2018-02-13 07:03:16,24.2027,-15.9832,British Virgin Islands
8917,8917,2020-03-01 19:13:19,-75.2588,-107.089,Canada
8918,8918,2019-02-10 20:14:26,-88.054,-162.366,Bermuda
8919,8919,2018-06-08 19:18:12,-88.2286,-178.919,American Samoa
8920,8920,2021-11-25 14:20:57,-6.08564,-132.163,Ethiopia
8921,8921,2020-08-14 01:34:05,-69.0434,-156.04,British Virgin Islands
8922,8922,2021-03-03 17:18:53,-83.9199,-162.946,Bahrain
8923,8923,2022-08-25 06:31:18,-88.5255,-161.644,American Samoa
8924,8924,2018-07-03 22:33:10,-86.738,-169.385,Benin
8925,8925,2021-07-30 06:13:30,19.3419,38.6747,Norfolk Island
8926,8926,2019-10-28 22:24:31,43.0814,-91.8318,Lesotho
8927,8927,2019-01-24 01:33:25,-14.9508,77.2027,Nauru
8928,8928,2018-09-20 15:23:24,-89.9796,-72.4059,Belgium
8929,8929,2020-10-17 13:49:19,-20.1616,-158.105,French Guiana
8930,8930,2021-09-29 13:25:49,-89.4739,-176.154,Argentina
8931,8931,2018-08-14 06:24:48,-79.7671,-40.5844,Burundi
8932,8932,2018-01-15 06:28:28,-86.4901,-151.455,Austria
8933,8933,2022-07-04 13:05:00,-84.7363,-179.087,Andorra
8934,8934,2020-10-17 02:31:27,-31.4951,-9.47182,Belarus
8935,8935,2021-08-03 22:43:16,-89.5173,-179.689,Algeria
8936,8936,2022-06-05 18:07:59,-9.30513,-111.684,Benin
8937,8937,2019-09-21 18:09:34,34.9085,176.214,Lithuania
8938,8938,2020-03-31 06:19:57,-88.5228,-66.5601,Angola
8939,8939,2017-12-10 05:04:44,-69.0434,-156.04,British Virgin Islands
8940,8940,2018-11-11 13:32:51,-86.7478,-167.233,Bosnia and Herzegovina
8941,8941,2019-01-11 22:37:24,-89.4739,-176.154,Argentina
8942,8942,2018-06-11 22:23:28,-89.4739,-176.154,Argentina
8943,8943,2019-06-20 17:13:03,-68.8926,-164.968,American Samoa
8944,8944,2020-02-29 04:51:18,54.4385,-0.300596,Ireland
8945,8945,2021-07-13 22:15:41,-77.0695,-69.8158,Anguilla
8946,8946,2021-04-23 02:37:41,-46.8006,89.0235,Turks and Caicos Islands
8947,8947,2020-10-26 19:14:37,-89.5044,-124.857,El Salvador
8948,8948,2017-12-30 06:20:06,-89.3669,-170.886,Azerbaijan
8949,8949,2021-07-08 00:45:36,-89.9787,-173.293,Albania
8950,8950,2019-07-20 02:15:46,-71.5286,-122.063,Australia
8951,8951,2019-04-15 23:55:10,-37.2495,-118.101,Ethiopia
8952,8952,2020-03-31 18:48:28,-84.3984,-144.933,Bouvet Island (Bouvetoya)
8953,8953,2017-10-28 02:37:40,-88.5313,-174.647,Bahamas
8954,8954,2018-03-06 22:28:21,-89.4739,-176.154,Argentina
8955,8955,2020-06-30 00:38:22,-83.104,-171.302,Aruba
8956,8956,2022-08-18 02:34:40,-68.2139,-44.4492,Azerbaijan
8957,8957,2021-11-22 08:21:41,-75.9835,-69.0313,Burkina Faso
8958,8958,2022-07-04 12:36:52,-77.0695,-69.8158,Anguilla
8959,8959,2022-06-19 11:15:36,-75.154,-179.064,Albania
8960,8960,2021-01-12 09:02:11,-80.8644,-133.78,Botswana
8961,8961,2022-09-11 00:33:41,-75.2201,-110.456,Anguilla
8962,8962,2018-08-21 20:27:27,-89.3669,-170.886,Azerbaijan
8963,8963,2021-06-05 04:56:57,4.96499,14.3834,Jordan
8964,8964,2022-10-03 06:58:45,-88.5255,-161.644,American Samoa
8965,8965,2020-02-29 07:56:19,-89.63,-179.022,Argentina
8966,8966,2019-11-04 17:48:52,-40.6244,-168.118,Cote d'Ivoire
8967,8967,2021-06-27 12:33:19,24.8791,99.4055,Guyana
8968,8968,2017-11-17 02:13:10,-89.4261,-171.58,Afghanistan
8969,8969,2021-06-17 16:34:25,-89.3669,-170.886,Azerbaijan
8970,8970,2020-03-26 07:14:58,-84.7363,-179.087,Andorra
8971,8971,2020-06-05 09:24:04,-88.054,-162.366,Bermuda
8972,8972,2021-03-26 02:02:43,-86.7478,-167.233,Bosnia and Herzegovina
8973,8973,2019-12-23 03:55:42,47.4253,-18.7277,Uzbekistan
8974,8974,2018-08-29 18:32:24,19.1458,-165.267,Honduras
8975,8975,2020-05-25 17:16:28,-86.7478,-167.233,Bosnia and Herzegovina
8976,8976,2018-04-08 09:07:52,-11.3138,62.285,Vietnam
8977,8977,2021-07-05 00:38:13,-80.2967,-166.23,Bosnia and Herzegovina
8978,8978,2017-12-01 13:26:06,-2.01499,3.78198,Faroe Islands
8979,8979,2019-10-01 04:19:23,-88.8298,-170.188,Albania
8980,8980,2022-09-21 08:36:27,-9.23648,-142.205,Belarus
8981,8981,2022-07-20 05:47:52,66.1354,151.919,Tuvalu
8982,8982,2019-05-25 11:10:03,-1.0372,-128.349,Holy See (Vatican City State)
8983,8983,2022-03-25 04:29:54,-68.8926,-164.968,American Samoa
8984,8984,2017-12-13 10:30:45,-89.5173,-179.689,Algeria
8985,8985,2019-09-08 01:08:45,-89.4739,-176.154,Argentina
8986,8986,2022-02-23 23:26:36,-71.5025,-179.257,Aruba
8987,8987,2021-11-18 21:48:20,-68.9359,140.517,Libyan Arab Jamahiriya
8988,8988,2021-11-25 16:10:31,-68.8926,-164.968,American Samoa
8989,8989,2020-02-28 17:13:27,-53.7383,-86.0636,Saint Helena
8990,8990,2019-01-18 11:13:00,-7.49413,79.0027,Chile
8991,8991,2022-08-07 00:13:21,3.37717,-18.9228,Albania
8992,8992,2021-07-24 10:37:25,35.1089,147.723,Costa Rica
8993,8993,2018-02-26 22:26:05,12.5611,-164.348,Iran
8994,8994,2018-10-25 09:57:01,-83.104,-171.302,Aruba
8995,8995,2018-10-06 05:04:19,-83.104,-171.302,Aruba
8996,8996,2022-06-12 07:21:52,-84.7363,-179.087,Andorra
8997,8997,2022-06-08 18:40:56,5.15028,-170.673,Cyprus
8998,8998,2020-08-23 19:17:51,-88.2286,-178.919,American Samoa
8999,8999,2022-05-23 21:47:32,-81.8896,-153.897,American Samoa
9000,9000,2018-10-03 07:38:00,-89.5173,-179.689,Algeria
9001,9001,2020-10-23 23:51:08,-87.7764,-151.645,Austria
9002,9002,2020-01-31 10:12:36,-89.4739,-176.154,Argentina
9003,9003,2018-01-25 01:06:55,-84.7363,-179.087,Andorra
9004,9004,2020-04-01 04:51:40,-65.6114,9.13863,Isle of Man
9005,9005,2021-01-07 22:46:59,-89.63,-179.022,Argentina
